ST_CASE,STATENAME,LATITUDE,LONGITUD,FATALS,V_CONFIGNAME,year,,,,
490110,Utah,39.80049167,-111.8378167,1,Not Applicable,2020,,,,
490111,Utah,40.69943889,-111.9215333,1,Not Applicable,2020,,,,
490111,Utah,40.69943889,-111.9215333,1,Not Applicable,2020,,,,
490112,Utah,37.18340278,-113.2788667,1,Not Applicable,2020,,,,
490113,Utah,38.91367222,-110.5202639,1,Not Applicable,2020,,,,
490114,Utah,38.86053889,-111.9689917,2,Not Applicable,2020,,,,
490114,Utah,38.86053889,-111.9689917,2,Truck Tractor/Semi-Trailer,2020,,,,
490115,Utah,40.43195,-111.7707028,1,Not Applicable,2020,,,,
490116,Utah,41.20607778,-111.9708056,1,Not Applicable,2020,,,,
490117,Utah,40.65904167,-111.9673556,1,Not Applicable,2020,,,,
490117,Utah,40.65904167,-111.9673556,1,Not Applicable,2020,,,,
490118,Utah,40.20951944,-110.8268528,1,Not Applicable,2020,,,,
490118,Utah,40.20951944,-110.8268528,1,Truck Tractor/Double,2020,,,,
490118,Utah,40.20951944,-110.8268528,1,Not Applicable,2020,,,,
490119,Utah,37.62012778,-112.2477778,1,Not Applicable,2020,,,,
490120,Utah,40.66500278,-112.090775,1,Not Applicable,2020,,,,
490121,Utah,37.20409167,-113.1804417,1,Unknown,2020,,,,
490121,Utah,37.20409167,-113.1804417,1,Not Applicable,2020,,,,
490122,Utah,41.13084167,-111.7765167,1,Not Applicable,2020,,,,
490122,Utah,41.13084167,-111.7765167,1,Not Applicable,2020,,,,
490123,Utah,40.43115556,-111.752425,1,Not Applicable,2020,,,,
490123,Utah,40.43115556,-111.752425,1,Not Applicable,2020,,,,
490124,Utah,40.67111111,-111.925825,1,Not Applicable,2020,,,,
490124,Utah,40.67111111,-111.925825,1,"Bus (seats for more than 15 occupants, including driver)",2020,,,,
490125,Utah,37.00388056,-113.5437806,1,Not Applicable,2020,,,,
490126,Utah,40.71818889,-112.1108111,1,Not Applicable,2020,,,,
490127,Utah,39.95,-111.9031083,1,Not Applicable,2020,,,,
490128,Utah,40.458375,-111.9150417,1,Truck Tractor/Semi-Trailer,2020,,,,
490128,Utah,40.458375,-111.9150417,1,Not Applicable,2020,,,,
490129,Utah,41.05781667,-111.6978722,1,Not Applicable,2020,,,,
490130,Utah,41.69976667,-111.8953278,1,Not Applicable,2020,,,,
490131,Utah,40.7512,-111.9534722,1,Not Applicable,2020,,,,
490132,Utah,38.52831944,-109.5034778,1,Not Applicable,2020,,,,
490132,Utah,38.52831944,-109.5034778,1,Not Applicable,2020,,,,
490133,Utah,40.29516667,-111.7254556,1,Not Applicable,2020,,,,
490134,Utah,40.77105278,-112.9800028,1,Not Applicable,2020,,,,
490134,Utah,40.77105278,-112.9800028,1,Truck Tractor/Semi-Trailer,2020,,,,
490135,Utah,40.63858056,-111.944725,1,Not Applicable,2020,,,,
490135,Utah,40.63858056,-111.944725,1,Not Applicable,2020,,,,
490136,Utah,40.78695278,-111.8995083,1,Not Applicable,2020,,,,
490137,Utah,40.49738056,-111.9385917,1,Not Applicable,2020,,,,
490138,Utah,40.85188056,-111.3893528,1,Not Applicable,2020,,,,
490139,Utah,40.72759167,-113.3381694,1,Truck Tractor/Double,2020,,,,
490140,Utah,39.68216667,-110.8585083,1,Not Applicable,2020,,,,
490141,Utah,40.75628611,-111.9023083,1,Not Applicable,2020,,,,
490142,Utah,40.64581111,-112.024625,1,Not Applicable,2020,,,,
490142,Utah,40.64581111,-112.024625,1,Not Applicable,2020,,,,
490143,Utah,41.20848889,-111.9586167,1,Not Applicable,2020,,,,
490143,Utah,41.20848889,-111.9586167,1,Not Applicable,2020,,,,
490143,Utah,41.20848889,-111.9586167,1,Not Applicable,2020,,,,
490144,Utah,39.98163333,-111.3561667,1,Not Applicable,2020,,,,
490144,Utah,39.98163333,-111.3561667,1,Truck Tractor/Double,2020,,,,
490144,Utah,39.98163333,-111.3561667,1,Not Applicable,2020,,,,
490144,Utah,39.98163333,-111.3561667,1,Not Applicable,2020,,,,
490145,Utah,41.13642778,-111.7878889,1,Not Applicable,2020,,,,
490145,Utah,41.13642778,-111.7878889,1,Truck Tractor/Semi-Trailer,2020,,,,
490146,Utah,41.22873889,-111.7905278,1,Not Applicable,2020,,,,
490147,Utah,40.63840556,-111.1404528,1,Not Applicable,2020,,,,
490148,Utah,40.71012778,-112.0918056,1,Not Applicable,2020,,,,
490149,Utah,40.46245,-111.9539889,1,Not Applicable,2020,,,,
490150,Utah,40.64169722,-111.8350444,1,Not Applicable,2020,,,,
490151,Utah,41.16171944,-112.0260278,1,Not Applicable,2020,,,,
490151,Utah,41.16171944,-112.0260278,1,Not Applicable,2020,,,,
490152,Utah,40.04363611,-111.7414417,1,Not Applicable,2020,,,,
490152,Utah,40.04363611,-111.7414417,1,Not Applicable,2020,,,,
490153,Utah,40.26123056,-111.6679278,1,Not Applicable,2020,,,,
490153,Utah,40.26123056,-111.6679278,1,Not Applicable,2020,,,,
490154,Utah,40.32657778,-111.6809111,1,Not Applicable,2020,,,,
490155,Utah,39.69680556,-111.6942667,1,Not Applicable,2020,,,,
490156,Utah,40.67823056,-111.9022778,1,Not Applicable,2020,,,,
490157,Utah,41.00083611,-111.8760028,1,Not Applicable,2020,,,,
490158,Utah,39.87241667,-111.8293028,1,Not Applicable,2020,,,,
490159,Utah,40.84013889,-110.8476528,1,Not Applicable,2020,,,,
490160,Utah,41.20875278,-111.9821667,1,Not Applicable,2020,,,,
490161,Utah,39.55075833,-110.6603167,1,Not Applicable,2020,,,,
490162,Utah,40.70065,-109.5859361,1,Not Applicable,2020,,,,
490163,Utah,39.51236944,-111.4938417,1,Not Applicable,2020,,,,
490163,Utah,39.51236944,-111.4938417,1,Not Applicable,2020,,,,
490164,Utah,39.23449722,-111.6617667,1,Not Applicable,2020,,,,
490164,Utah,39.23449722,-111.6617667,1,Not Applicable,2020,,,,
490165,Utah,38.59035556,-112.493425,1,Not Applicable,2020,,,,
490166,Utah,39.30633056,-112.0813028,1,Not Applicable,2020,,,,
490167,Utah,41.17618889,-112.026,1,Not Applicable,2020,,,,
490167,Utah,41.17618889,-112.026,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2020,,,,
490168,Utah,40.65024444,-111.9673861,1,Not Applicable,2020,,,,
490169,Utah,37.97456667,-109.3548417,1,"Truck More Than 10,000 lbs, Cannot Classify",2020,,,,
490169,Utah,37.97456667,-109.3548417,1,Truck Pulling Trailer(s),2020,,,,
490170,Utah,40.72788889,-113.3621806,1,"Truck More Than 10,000 lbs, Cannot Classify",2020,,,,
490171,Utah,39.00725556,-112.0287056,2,Not Applicable,2020,,,,
490172,Utah,40.22266944,-109.8594306,1,Not Applicable,2020,,,,
490173,Utah,37.14528056,-112.0690778,1,Not Applicable,2020,,,,
490173,Utah,37.14528056,-112.0690778,1,Not Applicable,2020,,,,
490174,Utah,40.59159167,-112.2941694,1,Not Applicable,2020,,,,
490175,Utah,41.10353056,-111.9818806,1,Not Applicable,2020,,,,
490175,Utah,41.10353056,-111.9818806,1,Not Applicable,2020,,,,
490176,Utah,40.77154444,-111.8882583,1,Not Applicable,2020,,,,
490176,Utah,40.77154444,-111.8882583,1,Not Applicable,2020,,,,
490177,Utah,41.23825,-111.9527472,1,Not Applicable,2020,,,,
490178,Utah,40.74046944,-111.9492556,1,Not Applicable,2020,,,,
490178,Utah,40.74046944,-111.9492556,1,Truck Tractor/Semi-Trailer,2020,,,,
490179,Utah,40.6675,-112.0155417,1,Not Applicable,2020,,,,
490180,Utah,40.73690833,-111.8883972,1,Not Applicable,2020,,,,
490181,Utah,40.69658333,-111.9674,1,Not Applicable,2020,,,,
490182,Utah,41.22961667,-111.970325,1,Not Applicable,2020,,,,
490182,Utah,41.22961667,-111.970325,1,Not Applicable,2020,,,,
490183,Utah,38.32587778,-111.3597667,1,Not Applicable,2020,,,,
490183,Utah,38.32587778,-111.3597667,1,Not Applicable,2020,,,,
490184,Utah,41.63654722,-111.1794306,1,Truck Tractor/Double,2020,,,,
490185,Utah,38.80750556,-109.2658917,1,Not Applicable,2020,,,,
490186,Utah,40.72536944,-111.8904806,1,Not Applicable,2020,,,,
490187,Utah,37.31956667,-113.7268639,1,Not Applicable,2020,,,,
490188,Utah,41.04522778,-111.9226889,1,Not Applicable,2020,,,,
490189,Utah,41.46928056,-112.0546778,1,Not Applicable,2020,,,,
490189,Utah,41.46928056,-112.0546778,1,Not Applicable,2020,,,,
490190,Utah,40.81328611,-111.9693111,1,Not Applicable,2020,,,,
490191,Utah,40.31425,-111.6364639,1,Not Applicable,2020,,,,
490192,Utah,40.98213611,-111.913,1,Not Applicable,2020,,,,
490193,Utah,40.42066667,-111.5480806,1,Not Applicable,2020,,,,
490194,Utah,40.10975833,-111.639025,1,Not Applicable,2020,,,,
490194,Utah,40.10975833,-111.639025,1,Not Applicable,2020,,,,
490195,Utah,40.54843056,-112.7415944,2,Not Applicable,2020,,,,
490196,Utah,41.41743056,-111.5228611,1,Not Applicable,2020,,,,
490197,Utah,40.48855556,-111.0354278,1,Not Applicable,2020,,,,
490198,Utah,37.09623611,-113.5643167,1,Not Applicable,2020,,,,
490198,Utah,37.09623611,-113.5643167,1,Not Applicable,2020,,,,
490199,Utah,40.29148056,-112.2714222,1,Not Applicable,2020,,,,
490200,Utah,41.28176667,-112.0255806,1,Not Applicable,2020,,,,
490201,Utah,40.69668611,-111.9809028,1,Not Applicable,2020,,,,
490201,Utah,40.69668611,-111.9809028,1,Not Applicable,2020,,,,
490202,Utah,38.76024444,-111.3702917,2,Not Applicable,2020,,,,
490202,Utah,38.76024444,-111.3702917,2,Not Applicable,2020,,,,
490202,Utah,38.76024444,-111.3702917,2,Truck Tractor/Semi-Trailer,2020,,,,
490203,Utah,37.56839167,-113.1383972,1,Not Applicable,2020,,,,
490204,Utah,41.22381944,-111.9620417,1,Not Applicable,2020,,,,
490205,Utah,40.61030833,-111.9815028,1,Not Applicable,2020,,,,
490206,Utah,40.08523333,-111.6740028,1,Not Applicable,2020,,,,
490206,Utah,40.08523333,-111.6740028,1,Not Applicable,2020,,,,
490206,Utah,40.08523333,-111.6740028,1,Not Applicable,2020,,,,
490206,Utah,40.08523333,-111.6740028,1,Not Applicable,2020,,,,
490207,Utah,40.04694444,-111.7322667,1,Not Applicable,2020,,,,
490207,Utah,40.04694444,-111.7322667,1,Not Applicable,2020,,,,
490208,Utah,37.74049167,-113.0406167,1,Not Applicable,2020,,,,
490209,Utah,40.68781667,-111.9513917,1,Truck Tractor/Semi-Trailer,2020,,,,
490209,Utah,40.68781667,-111.9513917,1,Not Applicable,2020,,,,
490209,Utah,40.68781667,-111.9513917,1,Not Applicable,2020,,,,
490210,Utah,41.05306667,-111.9105056,1,Not Applicable,2020,,,,
490210,Utah,41.05306667,-111.9105056,1,Not Applicable,2020,,,,
490210,Utah,41.05306667,-111.9105056,1,Not Applicable,2020,,,,
490211,Utah,38.87490833,-111.9593611,1,Not Applicable,2020,,,,
490211,Utah,38.87490833,-111.9593611,1,Not Applicable,2020,,,,
490212,Utah,40.17638889,-110.1230917,2,Not Applicable,2020,,,,
490213,Utah,40.56285833,-112.3582194,1,Not Applicable,2020,,,,
490213,Utah,40.56285833,-112.3582194,1,Not Applicable,2020,,,,
490214,Utah,39.62367778,-110.7354556,1,Not Applicable,2020,,,,
490216,Utah,41.01072778,-111.3735167,1,Not Applicable,2020,,,,
490217,Utah,40.44762222,-111.7785611,1,Not Applicable,2020,,,,
490218,Utah,39.3293,-112.0821278,1,Not Applicable,2020,,,,
490219,Utah,40.66947778,-111.8400056,1,Not Applicable,2020,,,,
490219,Utah,40.66947778,-111.8400056,1,Not Applicable,2020,,,,
490220,Utah,40.70848333,-112.0826389,1,Not Applicable,2020,,,,
490221,Utah,37.52369167,-112.6590278,1,Not Applicable,2020,,,,
490222,Utah,41.96338056,-111.8128778,1,Not Applicable,2020,,,,
490223,Utah,40.27576667,-111.7163194,1,Not Applicable,2020,,,,
490224,Utah,37.76470278,-113.0553889,1,Not Applicable,2020,,,,
490224,Utah,37.76470278,-113.0553889,1,Single-Unit Truck (3 or more axles),2020,,,,
490225,Utah,39.54460833,-112.2347722,2,Not Applicable,2020,,,,
490225,Utah,39.54460833,-112.2347722,2,Not Applicable,2020,,,,
490226,Utah,40.51224167,-111.4749417,1,Not Applicable,2020,,,,
490227,Utah,40.61834722,-111.9387778,1,Not Applicable,2020,,,,
490228,Utah,41.54688333,-112.112525,1,Truck Pulling Trailer(s),2020,,,,
490229,Utah,40.92155556,-111.8908167,1,Not Applicable,2020,,,,
490230,Utah,41.05646389,-111.7303083,1,Not Applicable,2020,,,,
490231,Utah,37.87486667,-109.1176861,1,Not Applicable,2020,,,,
490232,Utah,40.73142778,-111.8882889,1,Unknown,2020,,,,
490233,Utah,41.78543056,-112.1251194,1,Not Applicable,2020,,,,
490233,Utah,41.78543056,-112.1251194,1,Truck Tractor/Semi-Trailer,2020,,,,
490234,Utah,39.73363056,-111.8256778,1,Not Applicable,2020,,,,
490235,Utah,41.97604444,-111.8128444,1,Not Applicable,2020,,,,
490235,Utah,41.97604444,-111.8128444,1,Not Applicable,2020,,,,
490236,Utah,39.58961111,-111.4496944,1,Not Applicable,2020,,,,
490238,Utah,37.22687222,-113.2539528,1,Not Applicable,2020,,,,
490238,Utah,37.22687222,-113.2539528,1,Not Applicable,2020,,,,
490239,Utah,40.73558333,-111.8595861,1,Not Applicable,2020,,,,
490239,Utah,40.73558333,-111.8595861,1,Not Applicable,2020,,,,
490241,Utah,41.23083056,-111.9479306,1,Not Applicable,2020,,,,
490242,Utah,40.71829444,-112.0631556,1,Not Applicable,2020,,,,
490242,Utah,40.71829444,-112.0631556,1,Not Applicable,2020,,,,
490244,Utah,40.72206389,-111.8584889,1,Not Applicable,2020,,,,
490245,Utah,40.4044,-111.8579417,1,Not Applicable,2020,,,,
490246,Utah,40.77106944,-112.0833306,1,Not Applicable,2020,,,,
490246,Utah,40.77106944,-112.0833306,1,Not Applicable,2020,,,,
490247,Utah,39.63191667,-112.1144556,1,Not Applicable,2020,,,,
490248,Utah,40.10225556,-111.6850417,1,Not Applicable,2020,,,,
490248,Utah,40.10225556,-111.6850417,1,Not Applicable,2020,,,,
490249,Utah,40.67416111,-111.8416389,2,Not Applicable,2020,,,,
490249,Utah,40.67416111,-111.8416389,2,Not Applicable,2020,,,,
490249,Utah,40.67416111,-111.8416389,2,Not Applicable,2020,,,,
490249,Utah,40.67416111,-111.8416389,2,Not Applicable,2020,,,,
490250,Utah,40.296875,-111.6729917,1,Not Applicable,2020,,,,
490250,Utah,40.296875,-111.6729917,1,Not Applicable,2020,,,,
490251,Utah,38.98764444,-111.1702056,1,Not Applicable,2020,,,,
490251,Utah,38.98764444,-111.1702056,1,Truck Tractor/Double,2020,,,,
490252,Utah,40.13745,-111.5979861,1,Not Applicable,2020,,,,
490252,Utah,40.13745,-111.5979861,1,Not Applicable,2020,,,,
490252,Utah,40.13745,-111.5979861,1,Not Applicable,2020,,,,
490252,Utah,40.13745,-111.5979861,1,Not Applicable,2020,,,,
490253,Utah,41.52814167,-112.0041306,1,Not Applicable,2020,,,,
490254,Utah,40.60278333,-111.7955778,1,Not Applicable,2020,,,,
490255,Utah,40.65328056,-112.0450139,1,Not Applicable,2020,,,,
490255,Utah,40.65328056,-112.0450139,1,Not Applicable,2020,,,,
490256,Utah,40.25966667,-111.7040417,2,Not Applicable,2020,,,,
490256,Utah,40.25966667,-111.7040417,2,Truck Tractor/Semi-Trailer,2020,,,,
490257,Utah,40.77151667,-111.9392667,1,Not Applicable,2020,,,,
490257,Utah,40.77151667,-111.9392667,1,Not Applicable,2020,,,,
490258,Utah,40.80085278,-112.9424306,1,Not Applicable,2020,,,,
490259,Utah,40.65304444,-112.0096694,1,Not Applicable,2020,,,,
490259,Utah,40.65304444,-112.0096694,1,Not Applicable,2020,,,,
490260,Utah,38.92146667,-110.3906556,1,Not Applicable,2020,,,,
490261,Utah,37.25762778,-109.2807472,1,Unknown,2020,,,,
490262,Utah,40.53531111,-112.0147333,1,Not Applicable,2020,,,,
490262,Utah,40.53531111,-112.0147333,1,Not Applicable,2020,,,,
490263,Utah,40.78790278,-111.8998167,1,Not Applicable,2020,,,,
490264,Utah,40.76464722,-112.0250194,1,Not Applicable,2020,,,,
490264,Utah,40.76464722,-112.0250194,1,Truck Tractor/Semi-Trailer,2020,,,,
490265,Utah,40.20871389,-111.1033972,1,Not Applicable,2020,,,,
490265,Utah,40.20871389,-111.1033972,1,Truck Tractor/Double,2020,,,,
490266,Utah,40.80861944,-112.9325306,1,Not Applicable,2020,,,,
490267,Utah,40.6676,-111.9579861,1,Not Applicable,2020,,,,
490267,Utah,40.6676,-111.9579861,1,Not Applicable,2020,,,,
490268,Utah,40.69661111,-111.9809333,1,Not Applicable,2020,,,,
490268,Utah,40.69661111,-111.9809333,1,Not Applicable,2020,,,,
490269,Utah,41.24428889,-111.9699528,1,Not Applicable,2020,,,,
490269,Utah,41.24428889,-111.9699528,1,Not Applicable,2020,,,,
490269,Utah,41.24428889,-111.9699528,1,Not Applicable,2020,,,,
490270,Utah,41.27424167,-111.9694556,1,Not Applicable,2020,,,,
490271,Utah,39.62064444,-110.8112444,1,Not Applicable,2020,,,,
490272,Utah,39.97999444,-112.2607778,1,Not Applicable,2020,,,,
490272,Utah,39.97999444,-112.2607778,1,Truck Tractor/Semi-Trailer,2020,,,,
490273,Utah,40.68007778,-112.091875,1,Not Applicable,2020,,,,
490274,Utah,40.62744167,-111.4963806,1,Not Applicable,2020,,,,
490274,Utah,40.62744167,-111.4963806,1,Not Applicable,2020,,,,
490274,Utah,40.62744167,-111.4963806,1,Not Applicable,2020,,,,
490275,Utah,41.51046111,-112.0236528,1,Not Applicable,2020,,,,
490276,Utah,37.14464722,-113.6716583,1,Not Applicable,2020,,,,
490001,Utah,39.01043056,-110.2819222,2,Not Applicable,2019,,,,
490001,Utah,39.01043056,-110.2819222,2,Not Applicable,2019,,,,
490002,Utah,41.33058333,-111.8252139,1,Single-Unit Truck (3 or more axles),2019,,,,
490003,Utah,40.65430278,-112.4581667,1,Not Applicable,2019,,,,
490004,Utah,38.48353611,-112.6171111,1,Truck Tractor/Semi-Trailer,2019,,,,
490004,Utah,38.48353611,-112.6171111,1,Not Applicable,2019,,,,
490005,Utah,40.71700833,-111.9407667,1,Not Applicable,2019,,,,
490006,Utah,39.78805278,-111.8382167,1,Not Applicable,2019,,,,
490006,Utah,39.78805278,-111.8382167,1,Not Applicable,2019,,,,
490007,Utah,40.56188611,-111.98,1,Not Applicable,2019,,,,
490007,Utah,40.56188611,-111.98,1,Not Applicable,2019,,,,
490007,Utah,40.56188611,-111.98,1,Not Applicable,2019,,,,
490008,Utah,40.18237778,-111.042525,1,Truck Pulling Trailer(s),2019,,,,
490008,Utah,40.18237778,-111.042525,1,Not Applicable,2019,,,,
490009,Utah,40.24508333,-111.6953389,1,Not Applicable,2019,,,,
490010,Utah,38.84672222,-111.0230056,1,Not Applicable,2019,,,,
490011,Utah,40.54508611,-112.0226722,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2019,,,,
490011,Utah,40.54508611,-112.0226722,1,Not Applicable,2019,,,,
490012,Utah,41.90300278,-111.8147556,1,Not Applicable,2019,,,,
490012,Utah,41.90300278,-111.8147556,1,Truck Tractor/Semi-Trailer,2019,,,,
490013,Utah,40.61093889,-111.9046389,1,Not Applicable,2019,,,,
490014,Utah,41.08519722,-111.9971139,1,Not Applicable,2019,,,,
490015,Utah,40.711025,-112.1052333,1,Not Applicable,2019,,,,
490016,Utah,37.13292778,-113.3777917,1,Not Applicable,2019,,,,
490017,Utah,41.52486389,-112.0155139,1,Not Applicable,2019,,,,
490018,Utah,39.750425,-111.8353056,1,Not Applicable,2019,,,,
490019,Utah,40.68206111,-112.0006417,2,Not Applicable,2019,,,,
490019,Utah,40.68206111,-112.0006417,2,Not Applicable,2019,,,,
490020,Utah,40.58579167,-111.8636417,1,Not Applicable,2019,,,,
490020,Utah,40.58579167,-111.8636417,1,Not Applicable,2019,,,,
490021,Utah,40.71938333,-111.9419472,1,Not Applicable,2019,,,,
490023,Utah,37.97886111,-109.3556972,1,Not Applicable,2019,,,,
490023,Utah,37.97886111,-109.3556972,1,Not Applicable,2019,,,,
490024,Utah,39.38732778,-112.0719278,1,Not Applicable,2019,,,,
490025,Utah,38.92625,-111.7811167,1,Not Applicable,2019,,,,
490026,Utah,40.66599444,-112.3706639,1,Not Applicable,2019,,,,
490027,Utah,40.28863611,-111.7397917,1,Not Applicable,2019,,,,
490028,Utah,40.32743333,-109.6734833,1,Not Applicable,2019,,,,
490028,Utah,40.32743333,-109.6734833,1,Not Applicable,2019,,,,
490029,Utah,40.19323333,-111.0109556,2,Not Applicable,2019,,,,
490029,Utah,40.19323333,-111.0109556,2,Single-Unit Truck (3 or more axles),2019,,,,
490030,Utah,40.15539722,-111.6103,1,Not Applicable,2019,,,,
490030,Utah,40.15539722,-111.6103,1,Not Applicable,2019,,,,
490031,Utah,39.38209444,-111.5325556,1,Not Applicable,2019,,,,
490032,Utah,41.22499167,-111.9788194,1,Not Applicable,2019,,,,
490033,Utah,41.56048056,-111.9614472,1,Not Applicable,2019,,,,
490033,Utah,41.56048056,-111.9614472,1,Not Applicable,2019,,,,
490034,Utah,40.38846111,-109.4390889,1,Not Applicable,2019,,,,
490034,Utah,40.38846111,-109.4390889,1,Not Applicable,2019,,,,
490035,Utah,40.68476389,-111.9389111,1,Not Applicable,2019,,,,
490035,Utah,40.68476389,-111.9389111,1,Not Applicable,2019,,,,
490036,Utah,37.04295833,-112.5263944,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2019,,,,
490037,Utah,41.09130278,-112.0032306,1,Not Applicable,2019,,,,
490038,Utah,40.87495,-111.9376028,1,Not Applicable,2019,,,,
490039,Utah,38.05658889,-112.6967333,1,Not Applicable,2019,,,,
490039,Utah,38.05658889,-112.6967333,1,Truck Tractor/Triple,2019,,,,
490039,Utah,38.05658889,-112.6967333,1,Not Applicable,2019,,,,
490040,Utah,40.58794167,-111.9724583,1,Not Applicable,2019,,,,
490041,Utah,38.5373,-109.5123306,1,Not Applicable,2019,,,,
490042,Utah,39.23960278,-110.338875,1,Truck Tractor/Semi-Trailer,2019,,,,
490042,Utah,39.23960278,-110.338875,1,Truck Tractor/Double,2019,,,,
490043,Utah,39.60295556,-112.1421028,2,Not Applicable,2019,,,,
490043,Utah,39.60295556,-112.1421028,2,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2019,,,,
490044,Utah,40.63860278,-112.0446222,1,Not Applicable,2019,,,,
490044,Utah,40.63860278,-112.0446222,1,Not Applicable,2019,,,,
490045,Utah,39.71531111,-111.7247889,1,Not Applicable,2019,,,,
490045,Utah,39.71531111,-111.7247889,1,Truck Pulling Trailer(s),2019,,,,
