ST_CASE,CITY,DAY,MONTH,YEAR,HOUR,ROUTE,LATITUDE,LONGITUD,REL_ROAD,FATALS,HARM_EV,TWAY_ID,BODY_TYP_1,BODY_TYP_2,BODY_TYP_3,BODY_TYP_4,BODY_TYP_5,BODY_TYP_1_TEXT,BODY_TYP_2_TEXT,BODY_TYP_3_TEXT,BODY_TYP_4_TEXT,BODY_TYP_5_TEXT,HARM_EV_TEXT
490123,0,14,4,2015,12,1,40.75131944,-112.70495,1,1,12,I-80,2,31,1,66,66,Car,Pickup truck,Car,Semi truck,Semi truck,Hit other vehicle
490243,9997,7,10,2022,18,3,37.51775,-112.7118944,1,1,12,SR-14,34,67,14,,,Pickup truck,Pickup truck,SUV,,,Hit other vehicle
490032,0,26,3,2016,6,1,38.01778889,-112.7174944,4,1,1,I-15,31,,,,,Pickup truck,,,,,Rollover
490068,0,30,4,2016,17,1,40.75226667,-112.7194444,4,1,38,I-80,14,,,,,SUV,,,,,Hit object
490267,1940,25,12,2016,0,6,40.76393056,-112.7333278,4,1,31,ROWLEY ROAD,67,,,,,Pickup truck,,,,,Hit object
490050,0,1,5,2013,4,1,37.98394722,-112.7364806,1,1,12,I-15,4,64,,,,Car,Heavy truck,,,,Hit other vehicle
490197,0,4,8,2015,15,9,37.51754444,-112.738475,4,1,1,NORTH FORK ROAD,4,,,,,Car,,,,,Rollover
490035,354,3,3,2022,9,3,40.25684722,-112.7403306,4,1,1,SR-196,62,,,,,Heavy truck,,,,,Rollover
490195,355,27,9,2020,5,3,40.54843056,-112.7415944,4,2,31,SR-196,34,,,,,Pickup truck,,,,,Hit object
490061,325,26,2,2021,4,3,39.11458889,-112.7418139,4,1,31,SR-257,34,,,,,Pickup truck,,,,,Hit object
490168,9997,26,8,2015,6,1,40.75541389,-112.7514611,4,1,31,I-80,30,,,,,Pickup truck,,,,,Hit object
490024,700,23,2,2020,7,2,39.31489444,-112.7530306,4,1,35,US-6,34,,,,,Pickup truck,,,,,Hit ditch
490086,0,9,7,2012,4,1,40.75478611,-112.7638194,1,1,1,I-80,14,,,,,SUV,,,,,Rollover
490094,700,14,6,2018,9,2,39.31231111,-112.7654583,4,1,1,US-6,34,,,,,Pickup truck,,,,,Rollover
490099,1430,12,7,2013,9,1,37.925475,-112.7680667,3,1,1,I-15,6,,,,,Car,,,,,Rollover
490219,9997,22,11,2018,10,3,37.53867222,-112.7749083,5,1,17,SR-89,14,,,,,SUV,,,,,Hit object
490076,1430,17,5,2020,7,1,37.90989167,-112.7763694,3,2,1,I-15,20,,,,,Van,,,,,Rollover
490153,1450,18,8,2018,13,1,37.892925,-112.7925194,1,1,12,I-15,20,4,,,,Van,Car,,,,Hit other vehicle
490227,0,19,10,2016,3,1,40.77257222,-112.7996639,3,2,52,I-80,66,66,,,,Semi truck,Semi truck,,,,Hit object
490133,0,18,8,2014,18,1,41.98727778,-112.8198667,4,1,32,I-84,20,,,,,Van,,,,,Hit ditch
490152,9997,10,10,2012,16,1,40.78754722,-112.8256167,3,1,1,I-80,4,,,,,Car,,,,,Rollover
490217,9999,25,9,2018,7,9,37.38948889,-112.8259306,4,1,17,NORTH FORK RD,90,,,,,Motorcycle,,,,,Hit object
490022,0,4,2,2016,23,3,38.84118333,-112.8454111,1,1,11,SR-257,14,,,,,SUV,,,,,Hit object
490092,1160,25,7,2019,14,3,38.21497222,-112.8512028,4,1,31,SR-21,14,,,,,SUV,,,,,Hit object
490173,9997,14,5,2021,19,6,38.34569444,-112.8667222,4,1,1,PASS ROAD,34,,,,,Pickup truck,,,,,Rollover
490042,1450,16,4,2020,13,6,37.82802778,-112.8699583,1,1,12,OLD US-91,4,4,,,,Car,Car,,,,Hit other vehicle
490168,1450,6,11,2013,22,1,37.83808333,-112.87205,4,1,31,I-15,30,,,,,Pickup truck,,,,,Hit object
490182,1940,13,8,2022,3,1,40.81247222,-112.8721583,3,1,1,I-80,34,4,,,,Pickup truck,Car,,,,Rollover
490146,0,28,7,2015,7,1,37.83151944,-112.8901278,2,1,1,I-15,14,,,,,SUV,,,,,Rollover
490064,1889,9,4,2020,20,7,37.81724444,-112.9219194,6,1,21,N 600 E,14,,,,,SUV,,,,,Hit object
490189,0,4,10,2017,23,1,40.81340833,-112.9226278,4,1,26,I-80,4,,,,,Car,,,,,Hit object
490237,1450,19,9,2021,2,1,37.81646389,-112.9237028,3,1,1,I-15,20,,,,,Van,,,,,Rollover
490218,1160,5,11,2015,18,3,38.22013333,-112.9240528,1,1,12,SR-21,31,4,,,,Pickup truck,Car,,,,Hit other vehicle
490086,190,21,5,2021,15,3,37.59844444,-112.9295,1,1,42,SR-14,80,,,,,Motorcycle,,,,,Hit object
490266,2085,27,12,2020,14,1,40.80861944,-112.9325306,3,1,1,i-80,34,,,,,Pickup truck,,,,,Rollover
490101,0,24,7,2014,23,1,37.80996111,-112.9342083,3,1,1,I-15,4,,,,,Car,,,,,Rollover
490258,610,24,11,2020,14,1,40.80085278,-112.9424306,1,1,1,I-80,14,,,,,SUV,,,,,Rollover
490155,190,26,8,2018,16,3,37.63571667,-112.9486417,4,1,43,SR-14,80,,,,,Motorcycle,,,,,Hit object
490040,0,30,3,2017,6,3,38.09232778,-112.950975,4,1,31,SR-130,14,,,,,SUV,,,,,Hit object
490033,0,18,3,2015,13,3,38.14868611,-112.9597,4,1,20,SR-130,4,,,,,Car,,,,,Hit object
490220,1160,15,12,2019,20,5,38.221625,-112.9615278,4,2,35,THERMO ROAD,6,,,,,Car,,,,,Hit ditch
490241,0,26,11,2016,3,1,40.78308333,-112.9650667,4,2,1,I-80,15,,,,,SUV,,,,,Rollover
490179,1450,12,9,2021,1,1,37.78913611,-112.9687583,4,2,31,I-15,34,,,,,Pickup truck,,,,,Hit object
490048,9997,15,2,2022,16,1,40.77534722,-112.9749889,3,1,1,I-80,6,,,,,Car,,,,,Rollover
490134,9997,17,6,2020,0,1,40.77105278,-112.9800028,1,1,12,I-80,6,66,,,,Car,Semi truck,,,,Hit other vehicle
490072,610,7,5,2022,7,1,40.76794444,-112.9849444,4,1,20,I-80,4,,,,,Car,,,,,Hit object
490100,190,2,8,2019,4,1,37.77415278,-112.9964889,3,1,1,I-15,4,,,,,Car,,,,,Rollover
490004,0,3,1,2016,5,1,40.76106667,-113.0057222,1,1,12,I-80,4,31,,,,Car,Pickup truck,,,,Hit other vehicle
490048,0,12,4,2016,20,3,37.00858056,-113.0115222,1,1,12,SR-59,4,4,20,31,,Car,Car,Van,Pickup truck,,Hit other vehicle
490107,9997,21,6,2021,21,3,38.39317778,-113.0116361,4,2,19,SR-21,2,,,,,Car,,,,,Hit object
490235,405,27,11,2015,17,1,37.76452222,-113.0121444,4,1,1,I-15,30,,,,,Pickup truck,,,,,Rollover
490163,0,21,11,2012,17,1,40.75868611,-113.0178778,1,1,1,I-80,30,6,,,,Pickup truck,Car,,,,Rollover
490016,610,10,1,2021,16,1,40.75641667,-113.0231694,1,2,12,I-80,15,5,,,,SUV,Car,,,,Hit other vehicle
490203,0,22,10,2016,18,5,37.46438889,-113.0361222,1,1,34,KOLOB DRIVE,90,,,,,Motorcycle,,,,,Hit ditch
490208,190,5,9,2020,13,1,37.74049167,-113.0406167,4,1,1,I-15,80,,,,,Motorcycle,,,,,Rollover
490182,9997,30,8,2021,22,1,40.75135278,-113.0453778,1,2,12,I-80,14,34,,,,SUV,Pickup truck,,,,Hit other vehicle
490224,405,26,10,2020,15,3,37.76470278,-113.0553889,1,1,12,SR-130,4,63,,,,Car,Heavy truck,,,,Hit other vehicle
490084,405,14,6,2019,15,3,37.76462778,-113.0554028,1,1,12,SR-130,20,16,,,,Van,SUV,,,,Hit other vehicle
490037,1780,14,2,2021,0,3,41.96546111,-113.0559861,4,1,59,SR-30,34,,,,,Pickup truck,,,,,Hit object
490030,190,29,3,2020,15,1,37.72257222,-113.0583,4,1,24,I-15,14,,,,,SUV,,,,,Hit object
490106,190,18,6,2016,5,6,37.69251111,-113.0620167,1,1,12,MAIN STREET,6,31,,,,Car,Pickup truck,,,,Hit other vehicle
490001,190,2,1,2021,11,6,37.66614722,-113.062525,1,1,8,MAIN ST,4,,,,,Car,,,,,Hit pedestrian
490158,9997,13,8,2016,10,8,37.40439167,-113.0630194,4,1,35,PRIVATE ROAD,97,,,,,Other,,,,,Hit ditch
490238,190,19,11,2021,14,3,37.66583333,-113.0644694,1,1,12,SR-130,6,80,,,,Car,Motorcycle,,,,Hit other vehicle
490048,0,8,3,2015,7,5,38.22206667,-113.0669278,4,1,31,THERMO RD,2,,,,,Car,,,,,Hit object
490111,9997,6,7,2017,11,5,37.37604444,-113.0697306,4,1,31,KOLOB ROAD,2,,,,,Car,,,,,Hit object
490057,0,22,4,2017,6,1,37.68977222,-113.0784278,1,1,1,I-15,34,,,,,Pickup truck,,,,,Rollover
490101,190,2,8,2019,14,1,37.67365278,-113.0798306,3,1,26,I-15 NORTHBOUND,4,4,,,,Car,Car,,,,Hit object
490180,2085,28,9,2018,16,1,40.74074444,-113.08015,3,1,1,I-80 EAST,34,,,,,Pickup truck,,,,,Rollover
490185,190,2,10,2017,19,1,37.65339444,-113.0826833,1,1,8,I-15,4,,,,,Car,,,,,Hit pedestrian
490099,190,20,6,2021,13,6,37.65514167,-113.086,1,1,12,CROSS HOLLOWS,80,20,,,,Motorcycle,Van,,,,Hit other vehicle
490178,190,16,9,2017,20,6,37.65635556,-113.0900306,1,1,8,CROSS HOLLOW RD,4,,,,,Car,,,,,Hit pedestrian
490032,190,4,4,2022,6,6,37.71306667,-113.0923917,4,1,1,BAVER RD,4,,,,,Car,,,,,Rollover
490007,0,12,1,2017,11,3,37.05676667,-113.0967278,1,1,12,SR-59,4,14,,,,Car,SUV,,,,Hit other vehicle
490078,190,24,5,2018,21,3,37.68504722,-113.1017194,1,1,12,SR-56,14,80,,,,SUV,Motorcycle,,,,Hit other vehicle
490110,697,13,6,2022,16,3,37.09306111,-113.1165833,1,1,12,SR-59,67,34,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490128,700,21,9,2019,18,3,39.1216,-113.1179944,4,1,35,SR-6,4,,,,,Car,,,,,Hit ditch
490183,190,29,9,2018,15,1,37.62786944,-113.1239528,4,1,35,I-15,20,,,,,Van,,,,,Hit ditch
490189,2020,6,9,2021,9,3,37.18004167,-113.1259222,1,2,12,SR-9,4,21,,,,Car,Van,,,,Hit other vehicle
490203,840,15,10,2020,18,5,37.56839167,-113.1383972,4,1,17,KANARRAVILLE MTN RD,34,,,,,Pickup truck,,,,,Hit object
490092,0,30,5,2015,14,1,40.72595,-113.144575,4,1,1,I-80,30,,,,,Pickup truck,,,,,Rollover
490233,700,1,10,2021,7,2,39.10454444,-113.1470917,4,1,1,US-6/50,4,,,,,Car,,,,,Rollover
490017,0,3,2,2012,15,3,37.114225,-113.1537833,1,1,12,SR-59,4,21,,,,Car,Van,,,,Hit other vehicle
490074,0,10,6,2014,17,1,37.61232222,-113.1541333,3,1,1,I-15,15,,,,,SUV,,,,,Rollover
490097,2020,5,6,2016,23,3,37.19600833,-113.1567361,4,1,35,SR-9,2,,,,,Car,,,,,Hit ditch
490186,190,28,9,2021,10,3,37.68476389,-113.1619389,1,1,12,SR-56,14,63,,,,SUV,Heavy truck,,,,Hit other vehicle
490073,190,28,4,2020,6,3,37.68478056,-113.1619556,1,1,12,SR-56,1,67,,,,Car,Pickup truck,,,,Hit other vehicle
490179,0,7,9,2016,19,1,40.72628611,-113.1721806,4,1,1,I-80,14,,,,,SUV,,,,,Rollover
490124,2020,5,6,2022,16,3,37.20113056,-113.1722028,1,2,12,SR-9,14,51,,,,SUV,Bus,,,,Hit other vehicle
490121,2020,29,7,2020,13,3,37.20409167,-113.1804417,1,1,12,SR-9,99,80,,,,Other,Motorcycle,,,,Hit other vehicle
490021,840,10,2,2020,18,1,37.56541667,-113.18675,1,1,12,I-15,66,14,,,,Semi truck,SUV,,,,Hit other vehicle
490155,840,20,10,2013,21,1,37.54889167,-113.1961889,1,1,72,I-15,31,,,,,Pickup truck,,,,,Hit object
490127,190,7,9,2013,15,1,37.54848333,-113.1973917,3,1,21,I-15,4,,,,,Car,,,,,Hit object
490302,190,26,12,2021,18,1,37.54578333,-113.199325,1,1,12,I-15,63,4,,,,Heavy truck,Car,,,,Hit other vehicle
490176,0,12,9,2016,13,1,37.53758333,-113.2046111,3,1,1,I-15,80,,,,,Motorcycle,,,,,Rollover
490052,0,22,4,2016,16,1,37.52873889,-113.2079056,4,1,1,I-15,80,,,,,Motorcycle,,,,,Rollover
490100,9997,27,6,2018,2,1,37.49425,-113.2172694,2,1,45,I-15,4,,,,,Car,,,,,Hit other vehicle
490250,0,19,11,2016,9,1,40.72601111,-113.2194472,4,1,31,I-80,14,,,,,SUV,,,,,Hit object
490113,1270,25,6,2015,21,1,37.46816944,-113.224275,3,1,1,I-15,80,,,,,Motorcycle,,,,,Rollover
490146,1270,8,8,2021,9,1,37.450125,-113.2292278,1,1,12,I-15,6,66,,,,Car,Semi truck,,,,Hit other vehicle
490078,1270,22,6,2019,12,1,37.43879722,-113.2326444,4,1,1,I-15,40,,,,,Light truck,,,,,Rollover
490109,0,9,7,2014,22,1,37.41098611,-113.2354806,3,1,57,I-15,14,,,,,SUV,,,,,Hit object
490174,0,10,9,2016,3,1,37.39163056,-113.2435917,1,2,12,I-15,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490157,0,29,10,2012,8,1,40.72656111,-113.2441278,4,1,1,I-80,4,,,,,Car,,,,,Rollover
490097,0,7,6,2014,15,3,37.22495556,-113.2521444,1,1,12,SR-9,80,30,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490169,0,9,10,2014,14,1,37.37141111,-113.2530028,4,1,1,I-15,4,,,,,Car,,,,,Rollover
490238,900,30,11,2020,8,3,37.22687222,-113.2539528,1,1,12,SR-9,6,34,,,,Car,Pickup truck,,,,Hit other vehicle
490218,760,17,11,2018,16,3,37.14520278,-113.2542556,1,1,12,SR-59,34,4,,,,Pickup truck,Car,,,,Hit other vehicle
490200,2085,20,9,2021,6,1,40.72747778,-113.267325,4,1,52,I-80,20,,,,,Van,,,,,Hit object
490184,9997,9,10,2017,11,1,37.34793333,-113.2698722,4,1,35,I-15,34,,,,,Pickup truck,,,,,Hit ditch
490033,760,15,3,2018,14,3,37.18287222,-113.2741917,1,1,12,SR-59,14,34,,,,SUV,Pickup truck,,,,Hit other vehicle
490177,760,27,8,2015,10,3,37.18363611,-113.27505,4,1,35,SR-59,66,,,,,Semi truck,,,,,Hit ditch
490112,760,21,4,2020,15,3,37.18340278,-113.2788667,6,1,58,SR-59,14,,,,,SUV,,,,,Hit ditch
490070,1950,21,4,2021,3,3,37.23071111,-113.2812472,4,1,1,SR-17,1,,,,,Car,,,,,Rollover
490104,1950,31,5,2021,14,3,37.22566389,-113.2818083,1,1,1,SR-17,66,,,,,Semi truck,,,,,Rollover
490041,760,21,3,2021,1,3,37.18403056,-113.2821139,1,1,8,SR-9,34,,,,,Pickup truck,,,,,Hit pedestrian
490090,0,7,6,2015,22,6,37.25731667,-113.2845278,2,1,1,TOQUERVILLE FALLS RD,15,,,,,SUV,,,,,Rollover
490276,2085,7,11,2021,6,1,40.72770556,-113.2876639,4,1,1,I-80,4,,,,,Car,,,,,Rollover
490085,760,19,5,2015,5,6,37.18093889,-113.2876917,1,1,5,300 N,2,,,,,Car,,,,,Fell out
490041,1950,29,4,2013,16,5,37.25405833,-113.2897833,4,1,8,OLD CHURCH RD,31,,,,,Pickup truck,,,,,Hit pedestrian
490188,760,24,9,2015,20,3,37.17655,-113.2918722,1,1,12,SR-9,14,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490090,1950,21,7,2019,20,3,37.259125,-113.2921417,4,1,25,SR-17,34,,,,,Pickup truck,,,,,Hit object
490154,0,15,10,2012,14,1,37.309175,-113.2959194,6,1,24,I-15,2,,,,,Car,,,,,Hit object
490209,760,29,9,2022,19,6,37.170675,-113.296075,1,1,9,400 S,34,,,,,Pickup truck,,,,,Hit cyclist
490088,1950,30,5,2020,8,3,37.27495833,-113.2993167,2,1,1,SR-17,80,,,,,Motorcycle,,,,,Rollover
490086,760,27,5,2015,22,5,37.168075,-113.3007528,1,1,8,700 WEST,30,,,,,Pickup truck,,,,,Hit pedestrian
490079,760,13,5,2016,15,6,37.18138889,-113.3051806,1,1,12,870 WEST,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490152,760,7,8,2015,16,6,37.17646667,-113.3097972,1,1,12,1150 W,4,31,,,,Car,Pickup truck,,,,Hit other vehicle
490095,1950,12,6,2015,15,1,37.27962222,-113.3101944,1,1,1,I-15,31,,,,,Pickup truck,,,,,Rollover
490036,760,19,3,2021,21,3,37.17637778,-113.3278056,1,1,8,SR-9,34,,,,,Pickup truck,,,,,Hit pedestrian
490042,760,7,4,2014,11,3,37.17634722,-113.3294778,1,1,12,SR-9,4,4,31,,,Car,Car,Pickup truck,,,Hit other vehicle
490008,760,1,2,2020,14,6,37.18516944,-113.3355389,1,1,12,600 N,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490038,760,26,4,2013,13,3,37.17528611,-113.3378056,1,1,12,SR-9,14,4,,,,SUV,Car,,,,Hit other vehicle
490139,2085,17,7,2020,2,1,40.72759167,-113.3381694,3,1,57,I-80,66,,,,,Semi truck,,,,,Hit object
490079,0,15,7,2013,19,1,37.24962222,-113.3441556,3,1,35,I-15,14,,,,,SUV,,,,,Hit ditch
490258,760,29,10,2022,21,3,37.17139167,-113.3570167,1,1,12,SR-9,80,5,,,,Motorcycle,Car,,,,Hit other vehicle
490170,2085,25,7,2020,1,1,40.72788889,-113.3621806,1,1,8,I-80,65,,,,,Heavy truck,,,,,Hit pedestrian
490248,760,17,11,2016,18,6,37.16928056,-113.3667806,1,1,12,STATE STREET,31,30,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490044,932,12,5,2013,10,5,37.25842778,-113.3690583,6,1,17,OAK GROVE DR,30,,,,,Pickup truck,,,,,Hit object
490170,932,28,11,2019,15,1,37.22679444,-113.3768028,3,1,25,I-15,4,,,,,Car,,,,,Hit object
490016,760,8,2,2019,1,6,37.13292778,-113.3777917,4,1,32,DIXIE SPRINGS DR,4,,,,,Car,,,,,Hit ditch
490199,760,12,10,2021,5,3,37.10112222,-113.3810944,4,1,59,SR-7,15,,,,,SUV,,,,,Hit object
490079,932,13,6,2019,1,1,37.22249722,-113.3823167,1,1,11,I-15,3,,,,,Car,,,,,Hit object
490140,760,1,7,2022,14,3,37.16548333,-113.3824222,1,1,12,SR-9,4,34,14,,,Car,Pickup truck,SUV,,,Hit other vehicle
490081,0,9,5,2017,2,1,40.72916944,-113.3886306,1,1,12,I-80,14,61,66,,,SUV,Heavy truck,Semi truck,,,Hit other vehicle
490080,760,18,5,2015,17,3,37.18436944,-113.3977944,4,1,1,SR-318,4,,,,,Car,,,,,Rollover
490002,0,27,1,2013,5,1,40.72565,-113.3982806,3,1,1,I-80,14,,,,,SUV,,,,,Rollover
490178,760,15,10,2014,13,3,37.16830278,-113.4078861,1,1,1,SR-9,80,4,,,,Motorcycle,Car,,,,Rollover
490164,760,7,11,2019,15,2,37.17935278,-113.4177556,1,1,12,US-91,80,34,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490140,2050,11,10,2019,11,3,37.16038056,-113.4357722,1,1,12,SR-9,67,5,34,34,14,Pickup truck,Car,Pickup truck,Pickup truck,SUV,Hit other vehicle
490194,0,29,6,2013,2,1,40.72981389,-113.4394778,1,1,1,I-80,14,,,,,SUV,,,,,Rollover
490209,760,17,9,2016,14,3,37.16179167,-113.4422278,1,1,12,SR-9,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490091,628,4,4,2021,20,5,37.2256,-113.4433,4,1,42,GENERAL STEAM,90,,,,,Motorcycle,,,,,Hit object
490157,0,17,9,2014,19,3,41.80661111,-113.4474556,2,1,1,SR-30,15,,,,,SUV,,,,,Rollover
490050,2050,3,3,2015,14,1,37.16820833,-113.4489139,4,1,1,I-15,14,,,,,SUV,,,,,Rollover
490160,2050,14,9,2017,6,6,37.14765,-113.4500083,4,1,35,TELEGRAPH ST,4,,,,,Car,,,,,Hit ditch
490213,2050,4,12,2014,16,6,37.14533611,-113.4532028,4,1,31,TELEGRAPH RD,3,,,,,Car,,,,,Hit object
490069,2050,9,4,2022,13,6,37.14224444,-113.4594917,2,2,9,TELEGRAPH ST,14,,,,,SUV,,,,,Hit cyclist
490039,2050,22,3,2015,16,6,37.135875,-113.4629972,4,1,1,LANDFILL RD,4,,,,,Car,,,,,Rollover
490154,2050,17,10,2013,13,3,37.138425,-113.46875,5,1,35,SR-212,4,,,,,Car,,,,,Hit ditch
490150,2050,29,6,2022,15,6,37.14073889,-113.4853972,1,1,12,WASHINGTON PKWY,20,66,,,,Van,Semi truck,,,,Hit other vehicle
490197,0,28,10,2013,17,1,40.73189444,-113.4861694,1,1,12,I-80,51,63,,,,Bus,Heavy truck,,,,Hit other vehicle
490082,2050,18,7,2012,18,1,37.14303056,-113.5002,3,2,1,I-15,31,,,,,Pickup truck,,,,,Rollover
490155,1484,20,10,2012,17,5,37.38253056,-113.502475,4,1,35,MOUNTAIN VIEW DRIVE,90,,,,,Motorcycle,,,,,Hit ditch
490102,2085,22,5,2021,9,1,40.730925,-113.5027389,4,1,1,I-80,4,,,,,Car,,,,,Rollover
490128,2050,26,7,2017,6,3,37.00955,-113.5095667,4,1,1,SR-7,40,,,,,Light truck,,,,,Rollover
490232,2050,26,11,2017,13,1,37.13812778,-113.5106778,1,1,12,I-15,80,15,,,,Motorcycle,SUV,,,,Hit other vehicle
490075,0,22,4,2015,9,1,40.73201389,-113.5109611,4,1,31,I-80,31,,,,,Pickup truck,,,,,Hit object
490244,2050,9,12,2018,16,6,37.14681111,-113.5141472,1,1,12,150 W,83,96,,,,Motorcycle,Other,,,,Hit other vehicle
490223,1265,25,11,2017,16,3,37.67555556,-113.515875,1,5,12,SR-56,16,14,,,,SUV,SUV,,,,Hit other vehicle
490060,2050,13,4,2016,14,9,37.15653611,-113.520325,4,1,1,1860 N,90,,,,,Motorcycle,,,,,Rollover
490027,2050,21,3,2012,13,5,37.11327222,-113.5207,1,1,5,3050 E,80,,,,,Motorcycle,,,,,Fell out
490212,1670,12,9,2021,19,6,37.12535,-113.5218944,1,1,12,3050 E,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490181,2050,12,8,2017,23,3,37.12713056,-113.5237722,1,1,11,SR-212,4,,,,,Car,,,,,Hit object
490119,1670,3,9,2013,19,3,37.00562778,-113.5238056,1,1,9,SR-7,20,,,,,Van,,,,,Hit cyclist
490088,1670,28,6,2014,14,6,37.10427222,-113.5303778,1,1,12,RIVERSIDE DR,14,30,80,80,80,SUV,Pickup truck,Motorcycle,Motorcycle,Motorcycle,Hit other vehicle
490065,1670,23,5,2012,6,6,37.08345278,-113.5330278,1,1,12,1450 S,16,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490110,0,4,7,2014,18,1,40.731225,-113.5347167,1,3,12,I-80,31,15,,,,Pickup truck,SUV,,,,Hit other vehicle
490223,1670,7,10,2019,20,6,37.0613,-113.5363722,7,1,14,2800 SOUTH,84,,,,,Motorcycle,,,,,Hit other vehicle
490103,1670,25,7,2014,7,6,37.12200556,-113.5391417,2,1,8,RED HILLS PKWY,31,,,,,Pickup truck,,,,,Hit pedestrian
490219,1670,7,12,2014,13,6,37.12025278,-113.5408389,4,1,33,RED CLIFFS DR,14,,,,,SUV,,,,,Hit object
490125,1670,16,7,2020,15,3,37.00388056,-113.5437806,4,1,31,SR-7,34,,,,,Pickup truck,,,,,Hit object
490265,1670,20,11,2021,14,6,37.11833056,-113.5451083,1,1,12,RED CLIFFS DR,14,14,14,4,,SUV,SUV,SUV,Car,,Hit other vehicle
490013,0,31,1,2017,7,3,37.67223611,-113.5485361,4,1,31,SR-56,34,,,,,Pickup truck,,,,,Hit object
490014,1670,7,3,2020,17,6,37.07975556,-113.5504194,4,1,17,BOULDER SPRINGS RD,83,,,,,Motorcycle,,,,,Hit object
490009,1670,21,1,2018,0,1,37.11522778,-113.5532889,1,1,8,I-15,4,,,,,Car,,,,,Hit pedestrian
490152,1670,15,10,2013,22,6,37.11454167,-113.553625,4,1,46,RED CLIFFS DR,4,,,,,Car,,,,,Hit object
490056,1670,11,4,2015,5,3,37.00049444,-113.5565417,2,1,1,SR-7,31,,,,,Pickup truck,,,,,Rollover
490144,1670,27,8,2014,6,6,37.11283889,-113.5577472,1,1,12,RED HILLS PKWY,63,31,,,,Heavy truck,Pickup truck,,,,Hit other vehicle
490120,1670,22,7,2018,19,5,37.10154722,-113.5590139,1,1,8,400 SOUTH,15,,,,,SUV,,,,,Hit pedestrian
490190,1670,25,10,2014,16,3,37.000625,-113.5631111,4,1,24,SR-7,2,,,,,Car,,,,,Hit object
490263,1670,7,11,2016,2,6,37.05226389,-113.563375,1,1,1,BRIGHAM ROAD,80,,,,,Motorcycle,,,,,Rollover
490198,1670,22,9,2020,13,6,37.09623611,-113.5643167,1,1,12,700 SOUTH,14,84,,,,SUV,Motorcycle,,,,Hit other vehicle
490006,1670,27,1,2015,6,3,37.09624722,-113.5651389,1,1,1,SR-3172,80,4,,,,Motorcycle,Car,,,,Rollover
490103,1670,14,5,2022,11,6,37.09628611,-113.5672139,1,1,1,700 S,80,14,,,,Motorcycle,SUV,,,,Rollover
490015,1670,7,3,2020,22,5,37.10642778,-113.5684833,1,1,8,100 S,6,,,,,Car,,,,,Hit pedestrian
490150,2085,13,7,2021,3,1,40.73248056,-113.5695472,1,1,8,I-80,66,,,,,Semi truck,,,,,Hit pedestrian
490115,1670,16,8,2013,13,1,37.09163333,-113.5726389,4,1,1,I-15,20,,,,,Van,,,,,Rollover
490090,1670,19,7,2012,14,1,37.09050556,-113.5749556,3,1,57,I-15,80,,,,,Motorcycle,,,,,Hit object
490048,1670,24,5,2013,5,1,37.09012778,-113.5754694,5,2,38,I-15,65,,,,,Heavy truck,,,,,Hit object
490055,0,22,4,2016,5,1,40.73261944,-113.5770306,1,1,12,I-80,66,4,,,,Semi truck,Car,,,,Hit other vehicle
490002,1670,2,1,2014,13,1,37.0865,-113.5804472,1,1,8,I-15,14,,,,,SUV,,,,,Hit pedestrian
490024,1670,9,2,2021,16,3,37.08326944,-113.5824028,1,1,12,SR-18,20,34,,,,Van,Pickup truck,,,,Hit other vehicle
490181,1670,16,11,2012,16,1,37.06136667,-113.5837944,4,1,31,I-15,14,31,,,,SUV,Pickup truck,,,,Hit object
490121,1670,24,7,2018,15,3,37.13227222,-113.5848444,3,1,25,SR-18,34,67,,,,Pickup truck,Pickup truck,,,,Hit object
490107,0,19,5,2012,10,2,39.08245556,-113.5855778,4,1,31,US-6,80,,,,,Motorcycle,,,,,Hit object
490031,1670,23,3,2020,11,6,37.05831944,-113.5864944,1,1,12,PIONEER RD,61,4,,,,Heavy truck,Car,,,,Hit other vehicle
490151,1670,5,8,2015,7,3,37.10995833,-113.590525,1,1,8,SR-8,14,,,,,SUV,,,,,Hit pedestrian
490084,1670,28,5,2020,10,6,37.07699722,-113.5913833,5,1,19,INDIAN HILLS DR,34,,,,,Pickup truck,,,,,Hit object
490087,1670,20,4,2022,20,3,37.10644167,-113.5931194,4,1,33,SR-18,4,,,,,Car,,,,,Hit object
490105,1670,14,3,2022,7,3,37.10973889,-113.5938944,1,1,18,SR-18,80,,,,,Motorcycle,,,,,Hit object
490133,1670,30,11,2013,19,3,37.11258056,-113.5949972,1,1,12,SR-18,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490157,1670,26,6,2022,22,6,37.08878611,-113.5960944,4,1,33,CLOUD DR,3,,,,,Car,,,,,Hit object
